P3,P6p4,P11p3,P16p2,P19p2,H5p2,H15p1,H40p4,price
0.000019,0,0.349299,0.54919,0.981818,0,0.490323,0,14999
0.000747,0.001169,0.431931,0.521633,0.004748,0.228792,0.626594,0.876405,18700
0.000266,0.000626,0.450811,0.552282,0.003989,0.179487,0.65486,0.571429,62000
0.000533,0.00703,0.466213,0.74317,0.00266,0.125,0.530601,0.8,26400
0.000097,0,0.434801,0.653588,0,0.25,0.615859,0,35400
0.000005,0,0.456595,0.826003,0,0.25,0.627273,1,14999
0.000362,0.015528,0.474073,0.753561,0.003914,0.262295,0.699459,0.5625,55600
0.008245,0.064299,0.423316,0.671904,0.29452,0.118772,0.564737,0.382586,46900
0.000101,0.014315,0.428068,0.656585,0,0.333333,0.612757,0.5,25500
0.000231,0.011749,0.449983,0.663749,0,0.229508,0.558929,0.285714,32800
0.000054,0,0.417582,0.587902,0.006579,0.071429,0.523958,0.5,14999
0.00007,0,0.409047,0.565008,0,0.096774,0.602985,1,27400
0.00007,0.002227,0.389481,0.655539,0.060914,0.289474,0.515646,0.545454,14999
0.000166,0.004526,0.371674,0.587315,0.002137,0.117647,0.560839,0.5,34200
0.000011,0,0.461162,0.920911,0,0,0.47037,0,40500
0.00189,0.013438,0.488221,0.466602,0.118364,0.220339,0.723957,0.423077,108700
0.000024,0,0.42145,0.712138,0.014706,0,0.617778,0,30000
0.00003,0,0.425159,0.666169,0,0,0.631818,0,24800
0.000995,0.002473,0.392816,0.518485,0,0.111111,0.650745,0.764706,27300
0.000904,0.01915,0.447617,0.477805,0.203609,0.08502,0.623139,0.547619,66500
0.000043,0,0.397755,0.636318,0,0.428571,0.615238,0.666667,22600
0.002878,0.034531,0.540764,0.725785,0.080971,0.470588,0.756614,0.221591,126400
0.000585,0.003952,0.435465,0.685033,0.894482,0.260638,0.530374,0.673469,27300
0.000056,0.002259,0.378652,0.719182,0,0.833333,0.570803,0,39100
0.000138,0.000838,0.374311,0.726322,0,0.017391,0.492891,0.5,25400
0.000104,0.005129,0.518912,0.818014,0.027211,0.263158,0.612721,0.2,67900
0.00537,0.04757,0.499982,0.467564,0.028002,0.12203,0.703294,0.469027,91700
0.000081,0,0.468323,0.646688,0.148472,0.333333,0.621466,0.6,37600
0.000004,0,0.63773,0.673756,0,0.00692,0.366667,1,42500
0.000203,0,0.43596,0.569563,0,0.103448,0.678177,0.333333,37500
0.000042,0.003654,0.42463,0.641132,0,0.5,0.589,0,25500
0.000104,0,0.446069,0.628414,0,0.285714,0.654468,0.875,31900
0.000073,0.01234,0.431404,0.550227,0,0.014084,0.572222,1,63000
0.00001,0,0.378966,0.640007,0,0.166667,0.604348,0,20800
0.00066,0.005731,0.400381,0.526675,0.000537,0.125,0.629173,0.571429,21200
0.002623,0.019029,0.477222,0.760037,0.220525,0.202658,0.640558,0.409836,105100
0.000093,0,0.399078,0.526822,0,0.234375,0.584332,0.666667,14999
0.000076,0.00326,0.288662,0.595216,0,0.033898,0.584167,1,27200
0.000007,0,0.445505,0.288195,0,0.133333,0.4,1,24400
0.000027,0,0.291211,0.593254,1,0.090909,0.486792,1,14999
0.001586,0.02354,0.429448,0.715549,0.00626,0.153477,0.565078,0.53125,33600
0.00004,0,0.441195,0.5234,0,0.181818,0.523469,0.75,14999
0.000017,0,0.262166,0.582408,0,0,0.606522,0,14999
0.000419,0.00114,0.427217,0.576407,0.000845,0.095238,0.643447,0.3,34700
0.000211,0,0.346788,0.50516,0,0.166667,0.585744,0.75,14999
0.000038,0,0.434713,0.685839,0,0.071429,0.603279,1,33100
0.001495,0.008699,0.40173,0.570581,0.021827,0.195266,0.604243,0.530303,24300
0.000021,0,0.429425,0.608507,0,0,0.530952,0,22500
0.000419,0.001528,0.435245,0.595921,0.005922,0.080357,0.672209,0.222222,35900
0.000014,0,0.494729,0.804254,0,0,0.914706,0,325000
0.00015,0,0.435066,0.714441,0,0.111111,0.632024,1,47600
0.000226,0.022536,0.504059,0.673246,0.029734,0.138889,0.653564,0.4,125200
0.000093,0,0.410863,0.686208,0,0,0.565263,0,38900
0.002668,0.008501,0.363807,0.477975,0.015953,0.086957,0.572492,0.458333,30300
0.000471,0.001356,0.357405,0.528322,0.103163,0.190217,0.537698,0.714286,17000
0.000065,0.005915,0.509306,0.801417,0,0,0.7,0,82700
0.000065,0,0.416298,0.600663,0.31694,0.068965,0.490551,1,14999
0.012654,0.073368,0.50443,0.457571,0.010287,0.125609,0.60917,0.492248,132700
0.000029,0,0.446245,0.665799,0,0,0.532353,0,19500
0.000191,0.004771,0.38007,0.581149,0,0.15873,0.579093,0.8,24400
0.001628,0.021631,0.442906,0.573253,0.040741,0.353933,0.562657,0.349206,104700
0.000056,0.007355,0.468512,0.686145,0.094937,0.214286,0.540476,0.666667,33800
0.000912,0.000834,0.389602,0.581921,0.192068,0.185065,0.555953,0.859649,20600
0.000221,0.005283,0.437016,0.67219,0,0.2,0.603145,0.6,31300
0.000106,0.01081,0.390546,0.591108,0.066667,0.090909,0.52684,0.4,14999
0.000028,0,0.416712,0.608507,0,0.1,0.680769,1,14999
0.001475,0.004608,0.474565,0.634544,0.003846,0.132867,0.618539,0.263158,54600
0.000011,0,0.398786,0.755317,0,0,0.572414,0,14999
0.001632,0.004419,0.448905,0.615967,0.001304,0.084084,0.6237,0.785714,45100
0.005748,0.009394,0.481507,0.603201,0.092984,0.215081,0.602691,0.4,53200
0.000221,0.005356,0.480674,0.765398,0.016051,0.5,0.809559,0.545454,107400
0.000716,0.055817,0.477401,0.731766,0.006439,0.266667,0.754729,0.125,208000
0.00003,0,0.417566,0.524068,0,0.217391,0.584286,0.6,14999
0.000288,0.001546,0.494158,0.737081,0.008599,0.028708,0.551045,0.666667,41300
0.000246,0.001826,0.391221,0.526829,0.004317,0.048193,0.69064,0.5,27300
0.001029,0.003092,0.397085,0.514626,0.001379,0.088435,0.611004,0.615385,31200
0.000009,0,0.405877,0.758338,0,0,0.616667,0,14999
0.001393,0.001738,0.459328,0.706314,0,0.188525,0.539387,0.652174,28700
0.000003,0,0.313594,0.710005,0,0,0.566667,0,14999
0.00001,0,0.400861,0.652006,0,0.333333,0.552174,0,14999
0.000986,0.03438,0.334119,0.961991,0.311399,0,0.523077,0,14999
0.00031,0.001001,0.52519,0.573946,0.001142,0.031983,0.531672,0.4,52500
0.000326,0.001447,0.373139,0.54184,0,0.105263,0.575451,0.714286,15400
0.000393,0.002214,0.465921,0.696408,0.004509,0.23871,0.525029,0.54054,24400
0.000413,0.00043,0.392407,0.497484,0.006003,0.095745,0.576451,0.777778,14999
0.000305,0.033149,0.257188,0.960547,0.445349,0,0.4,0,32500
0.002093,0.042198,0.496022,0.69858,0.007456,0.365714,0.75765,0.414063,175900
0.000097,0.046463,0.52011,0.685663,0.00365,0.282051,0.71564,0.545454,175300
0.002269,0.015004,0.558414,0.426537,0.030942,0.104895,0.729207,0.366667,78200
0.000365,0.002087,0.467416,0.778281,0.087379,0.074419,0.53951,0.375,30200
0.000772,0.002487,0.42335,0.599576,0,0.168831,0.614978,0.307692,46900
0.000027,0,0.394415,0.525463,0,0,0.524528,0,14999
0.000197,0.003472,0.369684,0.463484,0,0.176471,0.630343,0.166667,29800
0.000317,0.015437,0.338043,0.432809,0.002235,0.223529,0.489348,0.263158,149200
0.000497,0.00863,0.43205,0.550105,0,0.108108,0.66116,0.625,69700
0.00066,0.001604,0.388247,0.50827,0,0.251968,0.558471,0.46875,19800
0.000024,0.006776,0.453302,0.692947,0,0.076923,0.534483,1,14999
0.004135,0.013655,0.472226,0.728438,0.026849,0.389805,0.569787,0.226923,60300
0.000144,0,0.371449,0.60465,0.002463,0.032609,0.514184,1,25500
0.000007,0,0.63773,0.378583,0.047619,0,0.289474,0,14999
0.000095,0.033594,0.443533,0.893273,0,0.285714,0.867803,0,500001
0.000352,0.001004,0.39806,0.522954,0.006042,0.097826,0.58791,0.777778,22200
0.00193,0.005863,0.365699,0.577478,0.157846,0.174657,0.564939,0.405229,46000
0.000009,0.011894,0.456595,0.949809,0.038462,0.1,0.495833,1,23800
0.000135,0.024173,0.53884,0.86677,0.026178,0.518518,0.691824,0.642857,77500
0.000133,0,0.447613,0.639049,0.010638,0.129032,0.573881,0.75,24800
0.000026,0,0.428366,0.47801,0,0,0.55,0,22800
0.004962,0.049166,0.638905,0.437047,0.005432,0.247511,0.633436,0.212644,416600
0.000088,0.001921,0.42485,0.563254,0,0.102564,0.595556,1,14999
0.008548,0.009496,0.436214,0.451121,0.318949,0.086735,0.658388,0.480392,46600
0.000656,0.000957,0.359129,0.896307,0.001081,0.091743,0.477897,0.8,25200
0.000016,0.009556,0.498396,0.546095,0,0.333333,0.6,1,17500
0.000288,0.007877,0.466884,0.733219,0.045567,0.134328,0.577813,0.444444,39800
0.000264,0.004537,0.400837,0.515896,0.004032,0.172662,0.639885,0.875,23400
0.000336,0.000406,0.419711,0.66825,0.396624,0.080808,0.584026,0.375,32300
0.000397,0.001607,0.407976,0.556471,0.001784,0.156463,0.608212,0.521739,27700
0.000289,0.033326,0.237591,0.268253,0.154601,0.032468,0.639032,0.4,38800
0.000145,0.026805,0.577653,0.777199,0.012195,0.028571,0.762222,1,227900
0.000008,0,0.50786,0.673756,0,0,0.611111,0,72500
0.000196,0.001594,0.462405,0.567359,0,0,0.62303,0,38200
0.000101,0.010988,0.427222,0.668072,0,0.111111,0.553005,0.5,35100
0.000103,0,0.398961,0.427956,0,0.307692,0.606122,0.821429,22500
0.000405,0.018201,0.456816,0.475272,0.018357,0.222222,0.597706,0.375,79900
0.000079,0.001812,0.404633,0.55724,0.517857,0.068965,0.546746,1,14999
0.000088,0.005553,0.463793,0.561528,0.06,0.181818,0.593401,0.5,32900
0.000029,0,0.403197,0.465432,0,0.090909,0.557377,1,14999
0.000035,0,0.454497,0.621557,0,0.136364,0.537931,1,14999
0.0002,0,0.425712,0.639049,0.439716,0.029851,0.646667,1,38400
0.00005,0.017653,0.453735,0.611284,0,0.25,0.571028,0.75,25400
0.000396,0.003767,0.419978,0.575912,0.019696,0.072464,0.623513,0.6,37000
0.000029,0,0.46487,0.622658,0,0,0.785542,0,125000
0.000209,0.004083,0.516459,0.792089,0.00678,0.111111,0.618087,0.5,35300
0.000356,0.000415,0.517287,0.782072,0,0.20339,0.676136,0.25,59600
0.000643,0.007462,0.446362,0.496148,0.006619,0.164557,0.627751,0.384615,53000
0.000101,0,0.438817,0.599868,0.139373,0.347826,0.625806,0.375,27700
0.003744,0.050034,0.282006,0.374274,0.036374,0.061453,0.645212,0.363636,61600
0.000178,0.001827,0.409536,0.584898,0,0.105882,0.626158,0.555556,27400
0.000193,0.000848,0.414541,0.568999,0,0.283019,0.545294,0.533333,21400
0.000199,0.000768,0.459581,0.683642,0,0.133333,0.630332,0.5,51700
0.000384,0.017283,0.439608,0.652087,0.017528,0.181818,0.718348,0,80800
0.00025,0.005694,0.478734,0.750111,0.060993,0.1,0.60711,1,68400
0.002331,0.010053,0.433296,0.525427,0.010803,0.267442,0.564069,0.413044,51800
0.003411,0.036896,0.58097,0.74549,0.023495,0.227723,0.860746,0.331522,145200
0.000222,0,0.35772,0.619728,0.052548,0.097826,0.513212,0.666667,14999
0.000294,0.000619,0.387993,0.465432,0.001205,0.152941,0.616254,0.769231,20100
0.000154,0.001593,0.492977,0.823409,0.013761,0.31579,0.616462,0.833333,84700
0.003592,0.003597,0.455859,0.57931,0.023894,0.182531,0.624754,0.570552,30900
0.000116,0.014907,0.375688,0.676749,0.003058,0.205128,0.642453,0.875,38300
0.000657,0.004526,0.411321,0.528602,0.059935,0.225564,0.582436,0.8,31100
0.00026,0.002222,0.43095,0.688868,0,0.246377,0.540102,0.470588,19500
0.000002,0,0.331194,0.440725,0,0,0.585714,0,14999
0.000079,0,0.426847,0.588208,0,0.052632,0.582895,1,26300
0.001223,0.008751,0.432111,0.619634,0.007831,0.25641,0.678143,0.4,138600
0.000302,0.00146,0.485917,0.718505,0.003517,0.194444,0.579121,0.571429,35700
0.000693,0.022458,0.502852,0.670083,0.042989,0.372093,0.650165,0.25,84700
0.000036,0.0086,0.393895,0.531222,0,0.333333,0.568182,0,21500
0.000674,0.007499,0.47055,0.583533,0.099369,0.182927,0.691055,0.4,85600
0.000149,0.005979,0.400221,0.58154,0,0.127273,0.627139,0.857143,24000
0.00003,0,0.477156,0.508715,0.070588,0.222222,0.72623,0,41300
0.000032,0,0.432551,0.637507,0,0,0.579221,0,14999
0.002753,0.009193,0.503615,0.665184,0.002834,0.190698,0.627576,0.439024,54200
0.000281,0.00755,0.477202,0.568303,0.010101,0.065217,0.585992,0,47700
0.000029,0.005249,0.408123,0.658221,0,0.333333,0.609091,1,18600
0.00007,0,0.294002,0.657279,0.570707,0.076923,0.56,0,36300
0.001916,0.007166,0.474433,0.672246,0.00074,0.201389,0.666769,0.137931,69500
0.00027,0.000519,0.435928,0.715714,0.003937,0.162879,0.538746,0.651163,14999
0.000237,0.004319,0.479423,0.822492,0.007474,0.233333,0.574912,0.428571,51100
0.000155,0.000615,0.359751,0.919372,0,0.021622,0.473429,0.5,23300
0.000046,0,0.363143,0.53535,0,0.15625,0.605941,0.6,14999
0.00015,0,0.377564,0.487221,0,0.290909,0.640268,0.8125,14999
0.001234,0.007574,0.42767,0.567509,0.193159,0.084034,0.606864,0.6,33500
0.000314,0.003926,0.463274,0.630306,0.014673,0.1,0.654234,0.5,48000
0.000144,0,0.454184,0.737725,0.014706,0.15625,0.591367,0,43300
0.000398,0.009689,0.481318,0.672303,0.15049,0.083333,0.565546,0.571429,98800
0.000036,0,0.438549,0.683258,0,0.16,0.570787,0.75,19800
0.000193,0.004042,0.442843,0.659363,0.001838,0.102564,0.590261,0.75,14999
0.00031,0,0.469165,0.661452,0,0.145454,0.563824,0.25,35300
0.000484,0.034854,0.388178,0.894837,0.262271,0.025126,0.530742,0,45500
0.00006,0,0.4082,0.544417,0,0.03125,0.556849,1,14999
0.000046,0.003505,0.410602,0.668737,0.030769,0,0.537963,0,14999
0.00081,0.01391,0.510485,0.556628,0.047723,0.225806,0.640261,0.392857,95600
0.002323,0.098175,0.53384,0.614941,0.003206,0.291829,0.593059,0.32,250300
0.00018,0,0.472369,0.696876,0,0.09375,0.63913,0.666667,38200
0.000073,0,0.463202,0.83609,0,0.25,0.594857,0,44300
0.001355,0.002551,0.467756,0.72924,0.364992,0.184874,0.61553,0.636364,62500
0.000014,0,0.27546,0.445385,0,0,0.647059,0,14999
0.000283,0.002966,0.460919,0.775963,0.001253,0.307692,0.589226,0.3,36700
0.000105,0.001572,0.325903,0.515043,0,0.127907,0.54424,0.909091,20400
0.000769,0.005153,0.37825,0.547953,0.001384,0.12931,0.634592,0.633333,26300
0.001648,0.002078,0.388368,0.701487,0.053583,0.178404,0.547576,0.438597,26600
0.005997,0.042928,0.566917,0.639642,0.055772,0.342727,0.6972,0.244032,85800
0.000044,0,0.411932,0.44669,0.008,0.028571,0.727473,1,46900
0.000208,0,0.372513,0.56649,0.536627,0.044118,0.585417,1,19200
0.00003,0.005375,0.446145,0.53942,0,0,0.610811,0,25000
0.000715,0.014706,0.503919,0.801375,0.004462,0.166667,0.663597,0.4,134600
0.004743,0.067153,0.52135,0.592036,0.032974,0.187135,0.598834,0.4375,135900
0.001858,0.005155,0.351279,0.6105,0.050572,0.099398,0.597505,0.333333,41300
0.000111,0.009304,0.38801,0.541382,0,0.214286,0.667339,0.833333,14999
0.000316,0.003133,0.570555,0.649956,0,0.090517,0.633462,0.238095,63400
0.000403,0.005739,0.540102,0.760334,0.001757,0.25,0.677058,0.666667,78300
0.00014,0,0.424506,0.631846,0,0.333333,0.647756,0.818182,21400
0.000226,0.005324,0.441069,0.633296,0,0.035714,0.680336,0.5,23900
0.000092,0.004704,0.496989,0.829349,0,0.4,0.692208,0.5,61000
0.000076,0,0.29324,0.740213,0,0.047619,0.435789,0,14999
0.000087,0,0.405331,0.651302,0,0,0.580749,0,17000
0.000029,0,0.443078,0.559767,0.012048,0,0.487302,0,19300
0.001203,0.007395,0.427904,0.583731,0.003538,0.187793,0.63269,0.325,41900
0.000045,0,0.334971,0.828026,0,0.125,0.678814,0.5,40500
0.000045,0.00559,0.475614,0.724732,0,0.156863,0.509091,0.75,28800
0.000091,0,0.423461,0.706633,0,0.263889,0.547418,0.842105,14999
0.000315,0.008031,0.536103,0.79179,0.001124,0.142857,0.743285,0.5,96100
0.001034,0.002442,0.460656,0.731578,0.001714,0.119048,0.636956,0.514286,45500
0.002142,0.006514,0.443428,0.480602,0.077815,0.133333,0.629652,0.428571,41500
0.000536,0.002205,0.50041,0.79041,0.118308,0.182266,0.54624,0.608108,63000
0.000031,0,0.445595,0.730005,0.022988,0,0.538983,0,41700
0.000035,0,0.342859,0.855003,0,0.2,0.528333,0,31900
0.000112,0,0.445362,0.630667,0,0.210526,0.597458,0.75,21600
0.00036,0.002576,0.478715,0.676643,0.045231,0.1,0.566341,0.833333,28300
0.000019,0,0.408648,0.691551,0.109091,0.030303,0.483333,0,14999
0.003809,0.080222,0.464492,0.686514,0.025326,0.38874,0.628619,0.317241,193500
0.000016,0,0.55882,0.44901,0,0,0.627273,0,27500
0.000762,0.018428,0.478596,0.805073,0.002792,0.777778,0.743234,0.761905,95400
0.000024,0,0.406718,0.712138,0,0.25,0.576364,1,17800
0.000259,0.000626,0.431038,0.564413,0,0.079365,0.5639,0.2,20000
0.000037,0.00379,0.451069,0.714148,0,0.12,0.604651,0.333333,37900
0.000553,0.002887,0.45856,0.50426,0.000641,0.170732,0.689201,0.357143,43100
0.00108,0.010787,0.467745,0.532162,0.007879,0.323077,0.641059,0.166667,70700
0.000039,0,0.407195,0.679688,0.045455,0.047619,0.585366,1,18800
0.000059,0.002277,0.451062,0.718688,0,0,0.6104,0,38700
0.010551,0.006962,0.452269,0.713062,0.008236,0.157028,0.59249,0.297043,70000
0.000451,0.007803,0.458319,0.700665,0.006284,0.190751,0.6379,0.333333,83700
0.000033,0,0.483233,0.403043,0.010638,0.029046,0.590566,0.771429,157800
0.000075,0.004936,0.366627,0.476779,0,0.344828,0.603049,0.7,14999
0.005376,0.036286,0.540529,0.601396,0.009104,0.215007,0.695305,0.147651,121500
0.000112,0.001501,0.349373,0.538936,0,0.128205,0.589922,0.8,15300
0.000929,0.034959,0.533057,0.626296,0.008782,0.204082,0.678978,0.3,68500
0.000425,0.005573,0.360339,0.524771,0.470833,0.301075,0.574428,0.857143,27800
0.000014,0,0.425836,0.649885,0,0.277778,0.644118,1,14999
0.004254,0.005267,0.451439,0.596302,0.066105,0.121442,0.63735,0.453125,41500
0.000078,0,0.451937,0.750868,0,0.022222,0.485294,1,47200
0.000322,0.004782,0.393671,0.820745,0.028571,0.055147,0.479561,0.8,17300
0.0003,0.001005,0.405819,0.622081,0,0.2,0.658168,0.5,43000
0.000398,0.006574,0.419566,0.580875,0.001779,0.165413,0.611964,0.454545,31300
0.001192,0.005605,0.42964,0.486471,0.127008,0.118518,0.603706,0.3125,49100
0.000096,0.001739,0.411804,0.556982,0.00738,0.186047,0.559556,0.875,14999
0.000471,0.009398,0.500293,0.778901,0.005271,0.111524,0.577018,0.233333,106500
0.000011,0,0.402852,0.644097,0,0.25,0.519231,1,14999
0.000157,0,0.374745,0.696586,0.638826,0.081633,0.576849,0.75,19100
0.000655,0,0.422063,0.670225,0.310606,0.20202,0.529229,0.35,34500
0.000312,0.001966,0.35938,0.530978,0.001134,0.311111,0.64189,0.357143,35600
0.000095,0,0.346437,0.660415,0.561338,0.166667,0.584946,1,29400
0.000387,0.001628,0.427516,0.595255,0,0.113208,0.623515,0.666667,32900
0.000057,0,0.380635,0.637507,0,0.333333,0.635714,1,36300
0.000017,0,0.448485,0.653782,0,0,0.584211,0,14999
0.000066,0,0.458437,0.755753,0,0.428571,0.636842,0.333333,39500
0.000014,0,0.44594,0.70638,0,0,0.665625,0,14999
0.000299,0.003844,0.478313,0.670664,0.026066,0.294118,0.608763,0.466667,90400
0.000029,0,0.45397,0.62715,0,0.055556,0.518033,1,14999
0.000437,0.011356,0.485083,0.723988,0.00081,0.3,0.741249,0.25,92600
0.000352,0,0.422702,0.596548,0.005035,0.199005,0.609632,0.8,22600
0.000096,0.01604,0.399682,0.585875,0,0,0.600985,0,28200
0.000071,0,0.396426,0.668887,0,0.190476,0.589412,1,30100
0.000594,0,0.394109,0.509952,0.062687,0.182648,0.545047,0.625,14999
0.000508,0.000585,0.443792,0.646664,0.000698,0.311111,0.616255,0.5,39000
0.00096,0.000876,0.527696,0.7813,0.04282,0.219512,0.57945,0.611111,61100
0.00025,0.001906,0.412135,0.565008,0.069503,0.163265,0.61688,0.625,22100
0.000342,0.00424,0.507906,0.772577,0.01556,0.181818,0.707901,0.166667,76700
0.000129,0,0.428106,0.646048,0.00274,0.128205,0.698305,1,42000
0.000166,0,0.375713,0.683474,0,0.16,0.601078,1,27900
0.000004,0,0.374261,0.644097,0,0.666667,0.611111,1,14999
0.001535,0.01274,0.493595,0.552347,0.408177,0.036765,0.621309,0.55,40500
0.000168,0.009031,0.53297,0.569577,0,0.058824,0.517492,0.333333,61500
0.005124,0.023406,0.560007,0.651151,0.010452,0.255741,0.760664,0.363265,98800
0.000165,0.00251,0.42975,0.633151,0.008584,0.0625,0.672191,1,43800
0.002204,0.008976,0.50029,0.682732,0.006275,0.286713,0.568981,0.512195,35200
0.000034,0.003388,0.505996,0.825106,0,0.97561,0.686747,0.975,24700
0.000261,0,0.494981,0.654252,0.076087,0.186441,0.505644,0.363636,22900
0.00014,0.002113,0.445296,0.696056,0.002532,0.116279,0.572026,0.8,28000
0.000511,0.015239,0.52658,0.571649,0.010409,0.342657,0.693488,0.755102,160300
0.000023,0,0.387713,0.457933,0,0.111111,0.578571,0,18300
0.000067,0.01851,0.384621,0.808695,0,0,0.658929,0,26900
0.000548,0.039977,0.537338,0.699501,0.056274,0.254717,0.642301,0.444444,54400
0.000137,0.026353,0.410018,0.84865,0.002577,0.230769,0.647586,0.666667,37400
0.000691,0.037749,0.501364,0.619689,0.030272,0.255102,0.678463,0.16,97600
0.000039,0,0.482147,0.743665,0,0.222222,0.583333,0.5,24400
0.000237,0.002531,0.494421,0.641619,0.001492,0.612903,0.592143,0.763158,98700
0.000713,0.013608,0.427229,0.436738,0.011437,0.09589,0.530231,0.402597,101800
0.006693,0.007151,0.395787,0.518491,0.108208,0.106396,0.53157,0.421965,54500
0.000102,0,0.343061,0.474385,0,0.145833,0.638057,0.714286,14999
0.004185,0.011298,0.469441,0.509418,0.142542,0.119867,0.634249,0.407407,45300
0.00014,0.010299,0.385958,0.56721,0,0.44,0.576897,0.272727,27800
0.000046,0,0.461162,0.701151,0,0,0.56,0,15800
0.000597,0.005917,0.362033,0.782892,0.002971,0.204082,0.489292,0.3,42700
0.000095,0,0.382668,0.660415,0,0.111111,0.528708,1,20500
0.000193,0.005105,0.34047,0.83208,0,0.416667,0.737662,0.4,57200
0.000135,0.021158,0.460925,0.712289,0.005249,0.181818,0.644558,0.833333,43300
0.000444,0.001015,0.436201,0.60809,0.001597,0.333333,0.637058,0.545454,41500
0.000248,0.003559,0.437857,0.686358,0.002861,0.135135,0.594004,0.4,41300
0.000084,0,0.372655,0.62715,0.294118,0.142857,0.550562,0.833333,14999
0.00013,0,0.3864,0.539003,0,0.163934,0.636328,1,19600
0.000062,0,0.468247,0.791204,0,0.454545,0.531159,0.8,32800
0.001196,0.007246,0.450306,0.506958,0.001779,0.163044,0.649079,0.566667,37800
0.00057,0.011902,0.5418,0.707659,0.002489,0.26,0.654139,0.230769,97900
0.000481,0.005581,0.492461,0.642262,0.001474,0.057143,0.698225,0,80800
0.000429,0.009195,0.482294,0.431634,0.002479,0.016224,0.508125,0.727273,274100
0.001993,0.7725,0.43953,0.763344,0.046094,0.034247,0.54283,0.4,147900
0.000009,0,0.347914,0.530209,0,0.2,0.482609,1,14999
0.000034,0,0.505287,0.823284,0,0.076923,0.626923,1,36500
0.000939,0.004991,0.459941,0.620039,0.002644,0.107143,0.626545,0.555556,38200
0.00028,0.006402,0.507491,0.556209,0,0.160494,0.679324,0.615385,68800
0.000017,0.043672,0.448105,0.891252,0,0,0.861702,0,153100
0.000153,0.013898,0.440833,0.809249,0.011601,0.05,0.566282,1,101800
